longitude,latitude,elevation,prec_annual_mm,tmax_mean_c,NDVI,Red,Green,Blue,eco_values,Temperatur,Moisture,Landcover,Landforms,Climate_Re,W_Ecosystm
4.0,46.1,561.21,83.2237,10.2813,0.378642,91,193,74,125,Cool Temperate,Moist,Shrubland,Tablelands,Cool Temperate Moist,Cool Temperate Moist Shrubland on Tablelands
4.0,46.2,433.47,84.3159,11.2259,0.581446,48,119,57,125,Cool Temperate,Moist,Cropland,Tablelands,Cool Temperate Moist,Cool Temperate Moist Cropland on Tablelands
4.0,46.3,403.2,74.8979,11.2096,0.552631,105,109,92,128,Cool Temperate,Moist,Cropland,Tablelands,Cool Temperate Moist,Cool Temperate Moist Cropland on Tablelands
4.0,46.4,254.22,70.4646,12.4799,0.63627,84,155,58,146,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
4.0,46.5,45.53,67.5097,13.7881,0.500596,65,107,45,180,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.0,46.6,12.06,72.5081,12.8087,0.585881,61,135,67,132,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.0,46.7,52.14,83.8013,14.0249,0.509654,92,176,45,148,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.0,46.8,26.09,78.0341,13.5071,0.645504,34,161,72,149,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.0,46.9,0,49.3761,15.2849,0.550729,47,146,70,114,Warm Temperate,Dry,Settlement,Plains,Warm Temperate Dry,Warm Temperate Dry Settlement on Plains
4.0,47.0,138.2,81.5721,11.802,0.504246,75,133,108,148,Cool Temperate,Moist,Shrubland,Plains,Cool Temperate Moist,Cool Temperate Moist Shrubland on Plains
4.0,47.1,144.98,89.3327,12.3464,0.685344,104,111,48,153,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.0,47.2,58.66,89.7737,12.3719,0.408189,81,156,87,160,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.0,47.3,99.55,64.7026,12.6198,0.677939,101,135,73,168,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.0,47.4,18.64,59.3847,13.2449,0.61549,35,123,39,151,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.0,47.5,145.15,89.4263,12.1385,0.538015,78,146,43,121,Cool Temperate,Moist,Shrubland,Plains,Cool Temperate Moist,Cool Temperate Moist Shrubland on Plains
4.0,47.6,60.96,83.6799,12.775,0.589398,58,124,60,131,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
4.0,47.7,91.67,72.0617,12.4367,0.316383,74,149,69,121,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.0,47.8,169.11,96.2389,11.3882,0.449252,122,131,71,131,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,Cool Temperate Moist Forest on Hills
4.0,47.9,0,102.7192,13.1785,0.303317,99,139,68,96,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
4.0,48.0,90.42,95.3498,13.1399,0.306267,124,142,68,160,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.0,48.1,26.18,83.096,13.1603,0.551582,76,160,58,169,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.0,48.2,80.24,75.0137,11.6265,0.336949,99,110,36,150,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.0,48.3,55.78,70.5501,11.8972,0.564656,139,147,26,143,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.0,48.4,57.27,112.3068,13.0661,0.541312,103,170,87,174,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
4.0,48.5,0,77.8718,11.856,0.619473,88,105,43,141,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
4.0,48.6,0,95.4508,12.1511,0.433972,121,123,10,126,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.0,48.7,54.35,86.5429,11.8986,0.377778,85,127,49,156,Cool Temperate,Moist,Shrubland,Plains,Cool Temperate Moist,Cool Temperate Moist Shrubland on Plains
4.0,48.8,27.52,56.2265,11.8435,0.470399,35,138,60,188,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.0,48.9,112.96,69.7484,10.5251,0.40965,96,114,53,121,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.0,49.0,0,81.4413,12.299,0.57621,65,147,71,133,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.0,49.1,40.2,98.7475,11.0237,0.679788,59,145,52,113,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.0,49.2,84.93,71.5092,10.527,0.706503,114,157,59,138,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.0,49.3,14.41,73.008,11.0841,0.667031,112,148,72,135,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.0,49.4,112.49,71.7764,11.3014,0.701336,77,143,90,175,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.0,49.5,118.64,50.317,11.1453,0.78411,22,99,55,149,Cool Temperate,Dry,Settlement,Plains,Cool Temperate Dry,Cool Temperate Dry Settlement on Plains
4.0,49.6,47.48,94.2156,11.2832,0.463707,110,166,80,132,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
4.0,49.7,0,61.3826,11.0814,0.583142,89,136,60,120,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.0,49.8,192.94,99.3837,9.7075,0.598221,91,126,81,120,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,Cool Temperate Moist Cropland on Hills
4.0,49.9,49.67,86.8663,11.0705,0.350492,81,155,75,136,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
4.0,50.0,0,71.1525,11.3841,0.569475,69,139,53,164,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.0,50.1,75.69,60.9076,10.3035,0.418708,105,171,78,119,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,Cool Temperate Moist Settlement on Plains
4.0,50.2,100.2,88.9638,9.7832,0.567567,88,145,81,165,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.0,50.3,49.36,64.2637,10.08,0.429494,76,94,78,173,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.0,50.4,20.94,94.7854,11.4144,0.472017,111,129,88,145,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
4.0,50.5,153.14,58.6308,9.6784,0.580105,107,120,55,118,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.0,50.6,38.67,58.9286,10.3031,0.520127,71,128,64,168,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.0,50.7,95.53,73.9906,10.0397,0.283756,69,134,82,127,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.0,50.8,37.46,70.0969,10.4603,0.527237,28,158,95,178,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.0,50.9,49.79,104.2394,10.4514,0.579606,72,186,98,167,Cool Temperate,Moist,Shrubland,Plains,Cool Temperate Moist,Cool Temperate Moist Shrubland on Plains
4.0,51.0,85.97,60.843,9.6094,0.678679,76,187,53,126,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,Cool Temperate Moist Settlement on Plains
4.1,41.5,600.77,75.953,14.2216,0.645638,71,146,47,144,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,Cool Temperate Moist Forest on Hills
4.1,41.6,257.83,60.8414,16.324,0.688647,87,146,103,96,Warm Temperate,Moist,Cropland,Hills,Warm Temperate Moist,Warm Temperate Moist Cropland on Hills
4.1,41.7,214.01,83.8849,16.6966,0.581097,85,203,97,104,Warm Temperate,Moist,Grassland,Plains,Warm Temperate Moist,Warm Temperate Moist Grassland on Plains
4.1,41.8,684.93,66.808,13.8346,0.590599,84,147,83,176,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,Cool Temperate Moist Cropland on Hills
4.1,41.9,338.48,89.5034,15.3913,0.405661,82,128,37,163,Warm Temperate,Moist,Cropland,Hills,Warm Temperate Moist,Warm Temperate Moist Cropland on Hills
4.1,42.0,838.08,55.3959,12.7573,0.601402,77,141,91,156,Cool Temperate,Moist,Shrubland,Mountains,Cool Temperate Moist,Cool Temperate Moist Shrubland on Mountains
4.1,42.1,984.13,43.9846,11.7747,0.694133,82,219,43,155,Cool Temperate,Dry,Forest,Mountains,Cool Temperate Dry,Cool Temperate Dry Forest on Mountains
4.1,42.2,511.5,73.7064,14.3869,0.436137,138,93,93,169,Cool Temperate,Moist,Shrubland,Tablelands,Cool Temperate Moist,Cool Temperate Moist Shrubland on Tablelands
4.1,42.3,170.76,102.4629,16.5317,0.255739,83,134,85,123,Warm Temperate,Moist,Shrubland,Plains,Warm Temperate Moist,Warm Temperate Moist Shrubland on Plains
4.1,42.4,688.06,63.2976,13.7928,0.412833,107,153,71,118,Cool Temperate,Moist,Grassland,Tablelands,Cool Temperate Moist,Cool Temperate Moist Grassland on Tablelands
4.1,42.5,449.34,88.6365,13.9543,0.601128,109,115,29,139,Cool Temperate,Moist,Shrubland,Tablelands,Cool Temperate Moist,Cool Temperate Moist Shrubland on Tablelands
4.1,42.6,688.62,54.9417,12.0937,0.587711,91,117,43,147,Cool Temperate,Dry,Grassland,Hills,Cool Temperate Dry,Cool Temperate Dry Grassland on Hills
4.1,42.7,234.18,71.5055,16.1203,0.433817,123,129,93,146,Warm Temperate,Moist,Cropland,Hills,Warm Temperate Moist,Warm Temperate Moist Cropland on Hills
4.1,42.8,933.06,54.7976,11.2939,0.627208,82,124,63,159,Cool Temperate,Dry,Settlement,Mountains,Cool Temperate Dry,Cool Temperate Dry Settlement on Mountains
4.1,42.9,623.73,51.4133,12.639,0.626356,83,74,82,142,Cool Temperate,Dry,Forest,Tablelands,Cool Temperate Dry,Cool Temperate Dry Forest on Tablelands
4.1,43.0,984.65,99.0394,10.5245,0.703696,89,158,127,148,Cool Temperate,Moist,Settlement,Mountains,Cool Temperate Moist,Cool Temperate Moist Settlement on Mountains
4.1,43.1,521.99,94.8959,14.018,0.322793,88,113,36,122,Cool Temperate,Moist,Shrubland,Tablelands,Cool Temperate Moist,Cool Temperate Moist Shrubland on Tablelands
4.1,43.2,1100.07,56.7759,10.5081,0.642543,105,139,83,138,Cool Temperate,Moist,Shrubland,Mountains,Cool Temperate Moist,Cool Temperate Moist Shrubland on Mountains
4.1,43.3,441.54,67.354,13.5738,0.46843,78,112,12,164,Cool Temperate,Moist,Forest,Tablelands,Cool Temperate Moist,Cool Temperate Moist Forest on Tablelands
4.1,43.4,603.3,59.6289,12.9344,0.540856,52,127,58,144,Cool Temperate,Moist,Cropland,Tablelands,Cool Temperate Moist,Cool Temperate Moist Cropland on Tablelands
4.1,43.5,158.24,75.7871,14.9808,0.542986,87,152,128,168,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.1,43.6,94.68,59.6506,15.8019,0.699988,105,164,70,138,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,Warm Temperate Moist Cropland on Plains
4.1,43.7,37.76,102.9963,16.3176,0.473192,111,151,80,140,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,Warm Temperate Moist Cropland on Plains
4.1,43.8,116.02,93.9432,15.5322,0.683811,117,179,15,126,Warm Temperate,Moist,Grassland,Plains,Warm Temperate Moist,Warm Temperate Moist Grassland on Plains
4.1,43.9,67.39,67.9768,16.3693,0.328483,74,175,85,172,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,Warm Temperate Moist Cropland on Plains
4.1,44.0,22.54,56.2177,16.0966,0.428286,92,138,57,141,Warm Temperate,Moist,Shrubland,Plains,Warm Temperate Moist,Warm Temperate Moist Shrubland on Plains
4.1,44.1,289.36,109.8346,14.7486,0.62417,130,108,70,169,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,Cool Temperate Moist Cropland on Hills
4.1,44.2,578.61,59.1835,12.8079,0.661837,63,163,53,175,Cool Temperate,Moist,Cropland,Tablelands,Cool Temperate Moist,Cool Temperate Moist Cropland on Tablelands
4.1,44.3,589.27,68.0942,12.8276,0.668891,61,141,77,146,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,Cool Temperate Moist Cropland on Hills
4.1,44.4,396.3,62.1081,13.0734,0.401411,42,151,73,148,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,Cool Temperate Moist Cropland on Hills
4.1,44.5,307.63,74.4738,14.1505,0.472484,43,150,40,146,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.1,44.6,292.09,84.2048,13.2084,0.476613,71,159,95,164,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.1,44.7,297.73,108.2678,14.2035,0.417098,44,121,31,110,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.1,44.8,385.76,67.4631,13.7608,0.546322,76,142,75,139,Cool Temperate,Moist,Shrubland,Hills,Cool Temperate Moist,Cool Temperate Moist Shrubland on Hills
4.1,44.9,558.41,117.245,11.6259,0.673388,71,151,79,143,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,Cool Temperate Moist Cropland on Hills
4.1,45.0,515.91,77.5925,11.4492,0.614159,58,172,71,162,Cool Temperate,Moist,Grassland,Tablelands,Cool Temperate Moist,Cool Temperate Moist Grassland on Tablelands
4.1,45.1,522.72,94.7528,11.5704,0.524417,69,185,73,96,Cool Temperate,Moist,Cropland,Tablelands,Cool Temperate Moist,Cool Temperate Moist Cropland on Tablelands
4.1,45.2,229.27,70.0029,13.7517,0.556838,66,139,61,123,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
4.1,45.3,430.45,73.6475,11.7415,0.805308,100,146,95,143,Cool Temperate,Moist,Shrubland,Hills,Cool Temperate Moist,Cool Temperate Moist Shrubland on Hills
4.1,45.4,410.11,60.3409,12.5107,0.641265,101,143,54,190,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,Cool Temperate Moist Cropland on Hills
4.1,45.5,286.59,85.259,12.2379,0.276718,79,103,41,168,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.1,45.6,220.62,73.6592,13.4193,0.532117,88,178,66,176,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
4.1,45.7,356.77,65.5323,12.6599,0.554831,78,100,66,173,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.1,45.8,575.37,66.4351,11.501,0.385094,112,152,74,178,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,Cool Temperate Moist Cropland on Hills
4.1,45.9,506.38,67.4229,10.881,0.653581,85,164,71,161,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,Cool Temperate Moist Cropland on Hills
4.1,46.0,457.74,72.2056,11.2361,0.562224,72,151,61,143,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,Cool Temperate Moist Forest on Hills
4.1,46.1,530.15,36.6899,11.2231,0.519992,63,140,89,158,Cool Temperate,Dry,Forest,Hills,Cool Temperate Dry,Cool Temperate Dry Forest on Hills
4.1,46.2,617.92,87.182,10.3941,0.657485,38,177,78,173,Cool Temperate,Moist,Cropland,Tablelands,Cool Temperate Moist,Cool Temperate Moist Cropland on Tablelands
4.1,46.3,144.22,89.1715,12.8165,0.516246,109,119,39,149,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.1,46.4,680.77,83.5097,8.7957,0.515795,157,147,76,158,Cool Temperate,Moist,Forest,Tablelands,Cool Temperate Moist,Cool Temperate Moist Forest on Tablelands
4.1,46.5,73.75,91.6591,13.8033,0.654987,129,166,67,146,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.1,46.6,0,87.1354,14.2316,0.60839,82,125,54,150,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.1,46.7,197.89,78.9978,12.0368,0.579938,129,122,86,156,Cool Temperate,Moist,Shrubland,Hills,Cool Temperate Moist,Cool Temperate Moist Shrubland on Hills
4.1,46.8,76.58,92.6204,12.966,0.33465,99,165,58,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
4.1,46.9,7.2,76.2052,13.0932,0.495,82,116,54,190,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,Cool Temperate Moist Settlement on Plains
4.1,47.0,19.17,81.4853,13.4322,0.574073,61,125,93,155,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.1,47.1,172.04,55.7392,13.5222,0.586611,55,144,31,166,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,Cool Temperate Moist Settlement on Hills
4.1,47.2,89.66,61.6998,12.8403,0.725497,95,149,54,151,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,Cool Temperate Moist Settlement on Plains
4.1,47.3,46.25,76.108,13.006,0.598116,125,115,64,127,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.1,47.4,3.62,63.792,12.9266,0.304111,61,150,86,130,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.1,47.5,154.96,63.4508,12.8042,0.641883,39,99,75,170,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
4.1,47.6,109.9,103.4524,11.8271,0.284216,46,140,61,178,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.1,47.7,35.87,104.2454,13.5673,0.372622,87,130,47,180,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.1,47.8,11.16,110.6016,12.9201,0.759054,73,175,128,142,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.1,47.9,49.55,84.9478,12.8162,0.498601,78,121,83,171,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.1,48.0,0,73.3163,13.1781,0.45982,85,153,71,134,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,Cool Temperate Moist Settlement on Plains
4.1,48.1,142.02,38.1423,10.7612,0.714561,32,151,64,145,Cool Temperate,Dry,Grassland,Plains,Cool Temperate Dry,Cool Temperate Dry Grassland on Plains
4.1,48.2,98.1,77.1419,11.8516,0.436112,108,138,55,143,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.1,48.3,52.64,84.3497,11.6045,0.637974,74,122,42,133,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.1,48.4,241.05,77.6946,10.9634,0.656537,83,163,70,159,Cool Temperate,Moist,Grassland,Hills,Cool Temperate Moist,Cool Temperate Moist Grassland on Hills
4.1,48.5,34.81,57.1454,11.6857,0.509515,61,110,81,172,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
4.1,48.6,0,98.6424,11.2168,0.600228,74,118,68,133,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.1,48.7,0,90.934,12.0385,0.529208,78,157,22,146,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.1,48.8,0,69.4736,11.7358,0.472521,42,154,55,127,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.1,48.9,56.41,62.759,10.8199,0.470845,78,130,65,190,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.1,49.0,81.1,71.4475,11.7767,0.436187,64,148,40,158,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,Cool Temperate Moist Settlement on Plains
4.1,49.1,120.38,76.1923,11.2671,0.445615,51,151,78,115,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.1,49.2,17.31,91.1112,12.2426,0.668641,56,181,55,164,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.1,49.3,78.68,95.4461,12.352,0.465864,40,147,91,150,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.1,49.4,83.88,74.7417,10.8845,0.572594,121,89,74,132,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.1,49.5,140.96,75.8347,11.5965,0.324616,92,86,48,151,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.1,49.6,47.47,79.1411,11.2733,0.577373,73,101,98,161,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,Cool Temperate Moist Settlement on Plains
4.1,49.7,54.51,81.9568,10.567,0.548769,60,148,56,172,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
4.1,49.8,46.34,92.0301,10.9781,0.710838,93,120,97,154,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
4.1,49.9,21.41,53.5079,11.7218,0.700698,58,136,44,110,Cool Temperate,Dry,Cropland,Plains,Cool Temperate Dry,Cool Temperate Dry Cropland on Plains
