"eco_values","species","latitude","longitude","date_obs","source","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","elevation","occurrence_id","tmax_mean_c","prec_annual_mm","tas_cur_november_c","tas_fut_november_c","delta_tas_november_c","lc_value_2020","lc_value_2024","urban_2020","urban_2024","prop_forest_2020","prop_forest_2024","delta_forest"
168,"Rhinolophus ferrumequinum",45.6075,0.1127,2022-02-04,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",62,1007,17.6346153846154,75.2307692307692,8.65000000000003,9.65000000000003,1,13,13,0,0,0.285714285714286,0.357142857142857,0.0714285714285715
168,"Rhinolophus ferrumequinum",46.78956,0.57442,2022-01-22,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",91,1008,17.1346153846154,53.8461538461538,8.05000000000001,8.95000000000005,0.900000000000034,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",43.98803,0.19473,2023-01-18,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",132,1009,18.8269230769231,77,9.35000000000002,10.45,1.10000000000002,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",45.31527,-0.63853,2022-01-28,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",7,1010,17.8576923076923,79.7692307692308,9.75000000000006,10.7500000000001,1,14,14,0,0,0,0,0
168,"Rhinolophus ferrumequinum",44.0811,0.31507,2022-12-12,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",88,1011,19.1269230769231,71.9230769230769,9.55000000000001,10.65,1.10000000000002,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",44.42375,-0.32972,2022-06-25,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",60,1012,18.7653846153847,92.8461538461538,9.45000000000005,10.45,1,8,8,0,0,1,1,0
168,"Rhinolophus ferrumequinum",44.0811,0.31507,2022-01-24,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",88,1013,19.1269230769231,71.9230769230769,9.55000000000001,10.65,1.10000000000002,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",45.769819,0.049483,2026-02-17,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",76,1014,17.4423076923077,75.2307692307692,8.45000000000005,9.45000000000005,1,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",45.76913,-0.53964,2022-01-29,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",71,1015,17.3961538461539,75.6153846153846,8.85000000000002,9.85000000000002,1,12,12,0,0,0.0666666666666667,0,-0.0666666666666667
168,"Rhinolophus ferrumequinum",46.78956,0.57442,2022-01-22,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",91,1016,17.1346153846154,53.8461538461538,8.05000000000001,8.95000000000005,0.900000000000034,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",44.36213,0.80389,2023-03-09,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",111,1017,18.473076923077,67.3076923076923,9.15000000000003,10.15,1,14,9,0,0,0.2,0.266666666666667,0.0666666666666667
168,"Rhinolophus ferrumequinum",43.41865,-0.76573,2023-04-19,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",142,1018,18.5807692307692,117,10.05,11.15,1.10000000000002,14,14,0,0,0.153846153846154,0.153846153846154,0
168,"Rhinolophus ferrumequinum",44.17106,0.31082,2022-12-13,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",60,1019,19.0192307692308,72.9230769230769,9.55000000000001,10.65,1.10000000000002,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",45.6075,0.1127,2022-01-10,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",62,1020,17.6346153846154,75.2307692307692,8.65000000000003,9.65000000000003,1,13,13,0,0,0.285714285714286,0.357142857142857,0.0714285714285715
168,"Rhinolophus ferrumequinum",44.17106,0.31082,2023-01-09,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",60,1021,19.0192307692308,72.9230769230769,9.55000000000001,10.65,1.10000000000002,12,12,0,0,0,0,0
168,"Barbastella barbastellus",48.0240827,-2.9796482952,2024-12-03,"inat","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",73,1022,15.6423076923077,73.0769230769231,8.65000000000003,9.35000000000002,0.699999999999989,14,14,0,0,0,0,0
168,"Barbastella barbastellus",44.01759,4.18486,2022-03-31,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",120,1023,19.2038461538462,48.7692307692308,9.25000000000006,10.55,1.29999999999995,14,9,0,0,0.642857142857143,0.714285714285714,0.0714285714285714
168,"Rhinolophus ferrumequinum",44.45211,0.8004,2023-02-08,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",120,1024,18.3115384615385,71.3846153846154,8.95000000000005,9.95000000000005,1,12,14,0,0,0,0,0
168,"Rhinolophus ferrumequinum",44.45211,0.8004,2022-10-05,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",120,1025,18.3115384615385,71.3846153846154,8.95000000000005,9.95000000000005,1,12,14,0,0,0,0,0
168,"Rhinolophus ferrumequinum",48.36489,-3.436,2022-05-14,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",187,1026,14.673076923077,92.2307692307692,8.25000000000006,8.95000000000005,0.699999999999989,14,14,0,0,0,0,0
168,"Rhinolophus ferrumequinum",46.543723,-0.600443,2025-12-27,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",83,1027,16.65,75.5384615384615,8.25000000000006,9.15000000000003,0.899999999999977,12,12,0,0,0.0625,0.0625,0
168,"Rhinolophus ferrumequinum",47.209289,-0.027893,2026-03-08,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",60,1028,16.8423076923077,60.5384615384615,8.15000000000003,9.05000000000001,0.899999999999977,14,9,0,0,0.133333333333333,0.333333333333333,0.2
168,"Rhinolophus ferrumequinum",44.77964,-0.47733,2022-01-29,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",59,1029,18.3115384615385,92.0769230769231,9.45000000000005,10.45,1,9,9,0,0,0.857142857142857,0.928571428571429,0.0714285714285715
168,"Rhinolophus ferrumequinum",44.17106,0.31082,2022-01-24,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",60,1030,19.0192307692308,72.9230769230769,9.55000000000001,10.65,1.10000000000002,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",46.674578,0.849229,2024-10-26,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",101,1031,17.1038461538462,56.4615384615385,7.95000000000005,8.95000000000005,1,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",45.77309,-0.41108,2022-01-18,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",52,1032,17.5653846153846,71.1538461538462,8.95000000000005,9.95000000000005,1,14,14,0,0,0.1875,0,-0.1875
168,"Rhinolophus ferrumequinum",44.87348,-0.3564,2022-01-30,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",48,1033,18.2192307692308,85.2307692307692,9.45000000000005,10.45,1,14,14,0,0,0.8,0.6,-0.2
168,"Rhinolophus ferrumequinum",44.0338,4.1367,2025-07-25,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",92,1034,19.4038461538462,50.5384615384615,9.45000000000005,10.7500000000001,1.30000000000001,14,10,0,0,0.785714285714286,0.785714285714286,0
168,"Rhinolophus ferrumequinum",48.43434,3.47318,2022-01-25,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",104,1035,16.3038461538462,52.8461538461538,6.95000000000005,7.95000000000005,1,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",46.23046,-0.17984,2022-01-20,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",122,1036,16.7576923076923,76.3076923076923,8.15000000000003,9.15000000000003,1,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",46.2969653066,0.238983104,2026-02-05,"inat","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",133,1037,16.7115384615385,67,7.95000000000005,8.95000000000005,1,12,12,0,0,0,0,0
168,"Barbastella barbastellus",47.8157350743,-2.7170217919,2025-04-23,"inat","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",114,1038,15.3961538461539,74.2307692307692,8.65000000000003,9.35000000000002,0.699999999999989,14,14,0,0,0,0,0
168,"Rhinolophus ferrumequinum",44.0811,0.31507,2022-04-05,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",88,1039,19.1269230769231,71.9230769230769,9.55000000000001,10.65,1.10000000000002,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",43.319216,0.680015,2022-09-30,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",272,1040,17.9961538461539,73.6153846153846,9.15000000000003,10.2500000000001,1.10000000000002,12,12,0,0,0,0,0
168,"Barbastella barbastellus",46.82598,0.352908,2025-01-19,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",102,1041,16.8807692307693,57.9230769230769,7.95000000000005,8.95000000000005,1,14,14,0,0,0,0.0714285714285714,0.0714285714285714
168,"Rhinolophus ferrumequinum",43.21419,2.93851,2022-09-06,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",39,1042,19.3807692307693,46.3076923076923,10.95,12.05,1.09999999999997,9,9,0,0,0.8,0.733333333333333,-0.0666666666666668
168,"Rhinolophus ferrumequinum",45.3438,0.38191,2023-01-19,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",120,1043,17.5115384615385,81.6923076923077,8.65000000000003,9.65000000000003,1,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",44.88431,0.02318,2022-01-30,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",28,1044,18.45,77.6153846153846,9.45000000000005,10.45,1,9,9,0,0,1,1,0
168,"Rhinolophus ferrumequinum",44.17106,0.31082,2022-01-10,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",60,1045,19.0192307692308,72.9230769230769,9.55000000000001,10.65,1.10000000000002,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",44.89384,0.40291,2022-07-19,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",90,1046,18.1269230769231,81.9230769230769,9.05000000000001,10.05,1,9,9,0,0,1,1,0
168,"Rhinolophus ferrumequinum",47.77341,0.26241,2022-02-12,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",67,1047,16.3884615384616,57.3846153846154,7.75000000000006,8.65000000000003,0.899999999999977,14,14,0,0,0.533333333333333,0.6,0.0666666666666667
168,"Rhinolophus ferrumequinum",43.154887,2.160371,2026-04-16,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",335,1048,17.2038461538462,70.0769230769231,8.95000000000005,10.05,1.09999999999997,8,8,0,0,0.5,0.714285714285714,0.214285714285714
168,"Rhinolophus ferrumequinum",47.8094894038,0.5616164554,2026-02-07,"inat","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",100,1049,16.2115384615385,56.6153846153846,7.55000000000001,8.45000000000005,0.900000000000034,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",45.3438,0.38191,2023-01-19,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",120,1050,17.5115384615385,81.6923076923077,8.65000000000003,9.65000000000003,1,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",45.3438,0.38191,2023-01-19,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",120,1051,17.5115384615385,81.6923076923077,8.65000000000003,9.65000000000003,1,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",45.76913,-0.53964,2022-01-29,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",71,1052,17.3961538461539,75.6153846153846,8.85000000000002,9.85000000000002,1,12,12,0,0,0.0666666666666667,0,-0.0666666666666667
168,"Rhinolophus ferrumequinum",46.23046,-0.17984,2022-01-21,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",122,1053,16.7576923076923,76.3076923076923,8.15000000000003,9.15000000000003,1,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",45.7095,5.37821,2022-05-10,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",268,1054,16.8346153846154,82.3076923076923,6.85000000000002,8.15000000000003,1.30000000000001,14,14,0,0,0.428571428571429,0.0714285714285714,-0.357142857142857
168,"Rhinolophus ferrumequinum",46.709539,0.353493,2025-01-10,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",81,1055,17.0192307692308,54.2307692307692,8.05000000000001,9.05000000000001,1,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",45.95302,-0.42224,2022-06-21,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",43,1056,17.4115384615385,71.0769230769231,8.85000000000002,9.85000000000002,1,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",44.53952,0.67107,2023-02-08,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",99,1057,18.45,72.3076923076923,9.05000000000001,10.05,1,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",44.87348,-0.3564,2022-01-29,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",48,1058,18.2192307692308,85.2307692307692,9.45000000000005,10.45,1,14,14,0,0,0.8,0.6,-0.2
168,"Rhinolophus ferrumequinum",47.206048,0.072314,2025-07-02,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",81,1059,16.773076923077,56.3076923076923,8.05000000000001,8.95000000000005,0.900000000000034,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",44.53952,0.67107,2022-10-05,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",99,1060,18.45,72.3076923076923,9.05000000000001,10.05,1,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",44.43779,0.17242,2022-03-20,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",66,1061,18.6807692307693,75.5384615384615,9.35000000000002,10.35,1,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",44.69732,-0.21957,2022-01-30,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",75,1062,18.2500000000001,88.5384615384615,9.35000000000002,10.35,1,14,14,0,0,0,0,0
168,"Rhinolophus ferrumequinum",43.17554,0.11119,2022-04-10,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",377,1063,17.1192307692308,122.153846153846,8.85000000000002,9.95000000000005,1.10000000000002,14,14,0,0,0,0,0
168,"Rhinolophus ferrumequinum",48.015376,-2.896338,2024-12-03,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",92,1064,15.4807692307692,75.3846153846154,8.45000000000005,9.15000000000003,0.699999999999989,14,14,0,0,0,0,0
168,"Rhinolophus ferrumequinum",45.76913,-0.53964,2022-01-29,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",71,1065,17.3961538461539,75.6153846153846,8.85000000000002,9.85000000000002,1,12,12,0,0,0.0666666666666667,0,-0.0666666666666667
168,"Barbastella barbastellus",44.0115323371,4.2359194659,2026-04-01,"inat","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",146,1066,19.2576923076923,48.6923076923077,9.35000000000002,10.65,1.30000000000001,9,14,0,0,0.5,0.571428571428571,0.0714285714285714
168,"Rhinolophus ferrumequinum",45.96745,0.09382,2022-01-22,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",109,1067,17.1346153846154,75.4615384615385,8.35000000000002,9.35000000000002,1,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",45.3438,0.38191,2023-01-18,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",120,1068,17.5115384615385,81.6923076923077,8.65000000000003,9.65000000000003,1,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",45.7095,5.37821,2022-05-10,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",268,1069,16.8346153846154,82.3076923076923,6.85000000000002,8.15000000000003,1.30000000000001,14,14,0,0,0.428571428571429,0.0714285714285714,-0.357142857142857
168,"Rhinolophus ferrumequinum",47.2060481509,0.0723137215,2025-07-02,"inat","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",81,1070,16.773076923077,56.3076923076923,8.05000000000001,8.95000000000005,0.900000000000034,12,12,0,0,0,0,0
168,"Rhinolophus ferrumequinum",46.78956,0.57442,2022-01-22,"gbif","Warm Temperate","Moist","Cropland","Hills","Warm Temperate Moist",112,198,86,"Warm Temperate Moist Cropland on Hills","#70C656",91,1071,17.1346153846154,53.8461538461538,8.05000000000001,8.95000000000005,0.900000000000034,12,12,0,0,0,0,0
